"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","UNEMP","TOT","PC_LF","Q","2006-Q3",8.196795,
"EA19","UNEMP","TOT","PC_LF","Q","2006-Q4",7.954045,
"EA19","UNEMP","TOT","PC_LF","Q","2007-Q1",7.649487,
"EA19","UNEMP","TOT","PC_LF","Q","2007-Q2",7.43743,
"EA19","UNEMP","TOT","PC_LF","Q","2007-Q3",7.453626,
"EA19","UNEMP","TOT","PC_LF","Q","2007-Q4",7.205361,
"EA19","UNEMP","TOT","PC_LF","Q","2008-Q1",7.170779,
"EA19","UNEMP","TOT","PC_LF","Q","2008-Q2",7.316672,
"EA19","UNEMP","TOT","PC_LF","Q","2008-Q3",7.5329,
"EA19","UNEMP","TOT","PC_LF","Q","2008-Q4",7.958724,
"EA19","UNEMP","TOT","PC_LF","Q","2009-Q1",8.90365,
"EA19","UNEMP","TOT","PC_LF","Q","2009-Q2",9.411939,
"EA19","UNEMP","TOT","PC_LF","Q","2009-Q3",9.853336,
"EA19","UNEMP","TOT","PC_LF","Q","2009-Q4",10.03637,
"EA19","UNEMP","TOT","PC_LF","Q","2010-Q1",10.15579,
"EA19","UNEMP","TOT","PC_LF","Q","2010-Q2",10.16971,
"EA19","UNEMP","TOT","PC_LF","Q","2010-Q3",10.0625,
"EA19","UNEMP","TOT","PC_LF","Q","2010-Q4",10.0219,
"EA19","UNEMP","TOT","PC_LF","Q","2011-Q1",9.926977,
"EA19","UNEMP","TOT","PC_LF","Q","2011-Q2",9.938467,
"EA19","UNEMP","TOT","PC_LF","Q","2011-Q3",10.18456,
"EA19","UNEMP","TOT","PC_LF","Q","2011-Q4",10.46526,
"EA19","UNEMP","TOT","PC_LF","Q","2012-Q1",10.83711,
"EA19","UNEMP","TOT","PC_LF","Q","2012-Q2",11.19467,
"EA19","UNEMP","TOT","PC_LF","Q","2012-Q3",11.46716,
"EA19","UNEMP","TOT","PC_LF","Q","2012-Q4",11.73418,
"EA19","UNEMP","TOT","PC_LF","Q","2013-Q1",11.91124,
"EA19","UNEMP","TOT","PC_LF","Q","2013-Q2",12.00405,
"EA19","UNEMP","TOT","PC_LF","Q","2013-Q3",11.98789,
"EA19","UNEMP","TOT","PC_LF","Q","2013-Q4",11.86354,
"EA19","UNEMP","TOT","PC_LF","Q","2014-Q1",11.82328,
"EA19","UNEMP","TOT","PC_LF","Q","2014-Q2",11.61904,
"EA19","UNEMP","TOT","PC_LF","Q","2014-Q3",11.54501,
"EA19","UNEMP","TOT","PC_LF","Q","2014-Q4",11.42877,
"EA19","UNEMP","TOT","PC_LF","Q","2015-Q1",11.15272,
"EA19","UNEMP","TOT","PC_LF","Q","2015-Q2",11.01588,
"EA19","UNEMP","TOT","PC_LF","Q","2015-Q3",10.69937,
"EA19","UNEMP","TOT","PC_LF","Q","2015-Q4",10.50793,
"EA19","UNEMP","TOT","PC_LF","Q","2016-Q1",10.32183,
"EA19","UNEMP","TOT","PC_LF","Q","2016-Q2",10.11472,
"EA19","UNEMP","TOT","PC_LF","Q","2016-Q3",9.90575,
"EA19","UNEMP","TOT","PC_LF","Q","2016-Q4",9.69784,
"EA19","UNEMP","TOT","PC_LF","Q","2017-Q1",9.403198,
"EA19","UNEMP","TOT","PC_LF","Q","2017-Q2",9.127618,
"EA19","UNEMP","TOT","PC_LF","Q","2017-Q3",8.964099,
"EA19","UNEMP","TOT","PC_LF","Q","2017-Q4",8.674644,
"EA19","UNEMP","TOT","PC_LF","Q","2018-Q1",8.486481,
"EA19","UNEMP","TOT","PC_LF","Q","2018-Q2",8.287798,
"EA19","UNEMP","TOT","PC_LF","Q","2018-Q3",8.041402,
"EA19","UNEMP","TOT","PC_LF","Q","2018-Q4",7.895154,
"EA19","UNEMP","TOT","PC_LF","Q","2019-Q1",7.720978,
"EA19","UNEMP","TOT","PC_LF","Q","2019-Q2",7.523314,
"EA19","UNEMP","WOMEN","PC_LF","Q","2005-Q1",10.26118,
"EA19","UNEMP","WOMEN","PC_LF","Q","2005-Q2",10.21651,
"EA19","UNEMP","WOMEN","PC_LF","Q","2005-Q3",10.08309,
"EA19","UNEMP","WOMEN","PC_LF","Q","2005-Q4",10.00228,
"EA19","UNEMP","WOMEN","PC_LF","Q","2006-Q1",9.86293,
"EA19","UNEMP","WOMEN","PC_LF","Q","2006-Q2",9.525434,
"EA19","UNEMP","WOMEN","PC_LF","Q","2006-Q3",9.328082,
"EA19","UNEMP","WOMEN","PC_LF","Q","2006-Q4",9.061947,
"EA19","UNEMP","WOMEN","PC_LF","Q","2007-Q1",8.746968,
"EA19","UNEMP","WOMEN","PC_LF","Q","2007-Q2",8.555355,
"EA19","UNEMP","WOMEN","PC_LF","Q","2007-Q3",8.376682,
"EA19","UNEMP","WOMEN","PC_LF","Q","2007-Q4",8.231359,
"EA19","UNEMP","WOMEN","PC_LF","Q","2008-Q1",8.102212,
"EA19","UNEMP","WOMEN","PC_LF","Q","2008-Q2",8.165394,
"EA19","UNEMP","WOMEN","PC_LF","Q","2008-Q3",8.275673,
"EA19","UNEMP","WOMEN","PC_LF","Q","2008-Q4",8.604448,
"EA19","UNEMP","WOMEN","PC_LF","Q","2009-Q1",9.207757,
"EA19","UNEMP","WOMEN","PC_LF","Q","2009-Q2",9.575386,
"EA19","UNEMP","WOMEN","PC_LF","Q","2009-Q3",9.978149,
"EA19","UNEMP","WOMEN","PC_LF","Q","2009-Q4",10.13896,
"EA19","UNEMP","WOMEN","PC_LF","Q","2010-Q1",10.23043,
"EA19","UNEMP","WOMEN","PC_LF","Q","2010-Q2",10.3419,
"EA19","UNEMP","WOMEN","PC_LF","Q","2010-Q3",10.24417,
"EA19","UNEMP","WOMEN","PC_LF","Q","2010-Q4",10.30584,
"EA19","UNEMP","WOMEN","PC_LF","Q","2011-Q1",10.19743,
"EA19","UNEMP","WOMEN","PC_LF","Q","2011-Q2",10.17927,
"EA19","UNEMP","WOMEN","PC_LF","Q","2011-Q3",10.44696,
"EA19","UNEMP","WOMEN","PC_LF","Q","2011-Q4",10.66381,
"EA19","UNEMP","WOMEN","PC_LF","Q","2012-Q1",11.05949,
"EA19","UNEMP","WOMEN","PC_LF","Q","2012-Q2",11.35052,
"EA19","UNEMP","WOMEN","PC_LF","Q","2012-Q3",11.6244,
"EA19","UNEMP","WOMEN","PC_LF","Q","2012-Q4",11.8466,
"EA19","UNEMP","WOMEN","PC_LF","Q","2013-Q1",12.02086,
"EA19","UNEMP","WOMEN","PC_LF","Q","2013-Q2",12.14369,
"EA19","UNEMP","WOMEN","PC_LF","Q","2013-Q3",12.05455,
"EA19","UNEMP","WOMEN","PC_LF","Q","2013-Q4",12.04592,
"EA19","UNEMP","WOMEN","PC_LF","Q","2014-Q1",11.95965,
"EA19","UNEMP","WOMEN","PC_LF","Q","2014-Q2",11.79155,
"EA19","UNEMP","WOMEN","PC_LF","Q","2014-Q3",11.78169,
"EA19","UNEMP","WOMEN","PC_LF","Q","2014-Q4",11.60451,
"EA19","UNEMP","WOMEN","PC_LF","Q","2015-Q1",11.33505,
"EA19","UNEMP","WOMEN","PC_LF","Q","2015-Q2",11.17426,
"EA19","UNEMP","WOMEN","PC_LF","Q","2015-Q3",10.86923,
"EA19","UNEMP","WOMEN","PC_LF","Q","2015-Q4",10.76551,
"EA19","UNEMP","WOMEN","PC_LF","Q","2016-Q1",10.62286,
"EA19","UNEMP","WOMEN","PC_LF","Q","2016-Q2",10.48429,
"EA19","UNEMP","WOMEN","PC_LF","Q","2016-Q3",10.29306,
"EA19","UNEMP","WOMEN","PC_LF","Q","2016-Q4",10.06857,
"EA19","UNEMP","WOMEN","PC_LF","Q","2017-Q1",9.788472,
"EA19","UNEMP","WOMEN","PC_LF","Q","2017-Q2",9.494292,
"EA19","UNEMP","WOMEN","PC_LF","Q","2017-Q3",9.383821,
"EA19","UNEMP","WOMEN","PC_LF","Q","2017-Q4",9.078725,
"EA19","UNEMP","WOMEN","PC_LF","Q","2018-Q1",8.879663,
"EA19","UNEMP","WOMEN","PC_LF","Q","2018-Q2",8.698793,
"EA19","UNEMP","WOMEN","PC_LF","Q","2018-Q3",8.414145,
"EA19","UNEMP","WOMEN","PC_LF","Q","2018-Q4",8.305521,
"EA19","UNEMP","WOMEN","PC_LF","Q","2019-Q1",8.12525,
"EA19","UNEMP","WOMEN","PC_LF","Q","2019-Q2",7.90076,
"COL","UNEMP","MEN","PC_LF","A","2007",8.748333,
"COL","UNEMP","MEN","PC_LF","A","2008",8.875,
"COL","UNEMP","MEN","PC_LF","A","2009",9.374166,
"COL","UNEMP","MEN","PC_LF","A","2010",9.0075,
"COL","UNEMP","MEN","PC_LF","A","2011",8.23,
"COL","UNEMP","MEN","PC_LF","A","2012",7.898334,
"COL","UNEMP","MEN","PC_LF","A","2013",7.4175,
"COL","UNEMP","MEN","PC_LF","A","2014",7.0175,
"COL","UNEMP","MEN","PC_LF","A","2015",6.754167,
"COL","UNEMP","MEN","PC_LF","A","2016",7.120833,
"COL","UNEMP","MEN","PC_LF","A","2017",7.200833,
"COL","UNEMP","MEN","PC_LF","A","2018",7.463333,
"COL","UNEMP","TOT","PC_LF","A","2007",11.2225,
"COL","UNEMP","TOT","PC_LF","A","2008",11.2775,
"COL","UNEMP","TOT","PC_LF","A","2009",12.08,
"COL","UNEMP","TOT","PC_LF","A","2010",11.84167,
"COL","UNEMP","TOT","PC_LF","A","2011",10.895,
"COL","UNEMP","TOT","PC_LF","A","2012",10.43417,
"COL","UNEMP","TOT","PC_LF","A","2013",9.705833,
"COL","UNEMP","TOT","PC_LF","A","2014",9.166667,
"COL","UNEMP","TOT","PC_LF","A","2015",8.960834,
"COL","UNEMP","TOT","PC_LF","A","2016",9.274167,
"COL","UNEMP","TOT","PC_LF","A","2017",9.425834,
"COL","UNEMP","TOT","PC_LF","A","2018",9.719167,
"COL","UNEMP","WOMEN","PC_LF","A","2007",14.84833,
"COL","UNEMP","WOMEN","PC_LF","A","2008",14.76917,
"COL","UNEMP","WOMEN","PC_LF","A","2009",15.87,
"COL","UNEMP","WOMEN","PC_LF","A","2010",15.70083,
"COL","UNEMP","WOMEN","PC_LF","A","2011",14.50083,
"COL","UNEMP","WOMEN","PC_LF","A","2012",13.79833,
"COL","UNEMP","WOMEN","PC_LF","A","2013",12.73417,
"COL","UNEMP","WOMEN","PC_LF","A","2014",12.00333,
"COL","UNEMP","WOMEN","PC_LF","A","2015",11.84917,
"COL","UNEMP","WOMEN","PC_LF","A","2016",12.08833,
"COL","UNEMP","WOMEN","PC_LF","A","2017",12.34417,
"COL","UNEMP","WOMEN","PC_LF","A","2018",12.715,
"COL","UNEMP","MEN","PC_LF","Q","2007-Q1",8.998308,
"COL","UNEMP","MEN","PC_LF","Q","2007-Q2",8.742784,
"COL","UNEMP","MEN","PC_LF","Q","2007-Q3",8.780843,
"COL","UNEMP","MEN","PC_LF","Q","2007-Q4",8.437624,
"COL","UNEMP","MEN","PC_LF","Q","2008-Q1",8.438411,
"COL","UNEMP","MEN","PC_LF","Q","2008-Q2",8.724439,
"COL","UNEMP","MEN","PC_LF","Q","2008-Q3",8.849143,
"COL","UNEMP","MEN","PC_LF","Q","2008-Q4",9.469294,
"COL","UNEMP","MEN","PC_LF","Q","2009-Q1",9.137697,
"COL","UNEMP","MEN","PC_LF","Q","2009-Q2",9.181225,
"COL","UNEMP","MEN","PC_LF","Q","2009-Q3",9.456581,
"COL","UNEMP","MEN","PC_LF","Q","2009-Q4",9.682635,
"COL","UNEMP","MEN","PC_LF","Q","2010-Q1",9.22685,
"COL","UNEMP","MEN","PC_LF","Q","2010-Q2",9.314641,
"COL","UNEMP","MEN","PC_LF","Q","2010-Q3",8.751595,
"COL","UNEMP","MEN","PC_LF","Q","2010-Q4",8.713167,
"COL","UNEMP","MEN","PC_LF","Q","2011-Q1",8.383717,
"COL","UNEMP","MEN","PC_LF","Q","2011-Q2",8.598756,
"COL","UNEMP","MEN","PC_LF","Q","2011-Q3",7.946054,
"COL","UNEMP","MEN","PC_LF","Q","2011-Q4",7.965045,
"COL","UNEMP","MEN","PC_LF","Q","2012-Q1",7.739256,
"COL","UNEMP","MEN","PC_LF","Q","2012-Q2",8.007609,
"COL","UNEMP","MEN","PC_LF","Q","2012-Q3",8.078202,
"COL","UNEMP","MEN","PC_LF","Q","2012-Q4",7.75153,
"COL","UNEMP","MEN","PC_LF","Q","2013-Q1",7.993955,
"COL","UNEMP","MEN","PC_LF","Q","2013-Q2",7.581441,
"COL","UNEMP","MEN","PC_LF","Q","2013-Q3",7.200491,
"COL","UNEMP","MEN","PC_LF","Q","2013-Q4",6.87703,
"COL","UNEMP","MEN","PC_LF","Q","2014-Q1",7.071162,
"COL","UNEMP","MEN","PC_LF","Q","2014-Q2",6.96604,
"COL","UNEMP","MEN","PC_LF","Q","2014-Q3",7.030224,
"COL","UNEMP","MEN","PC_LF","Q","2014-Q4",6.972593,
"COL","UNEMP","MEN","PC_LF","Q","2015-Q1",6.629275,
"COL","UNEMP","MEN","PC_LF","Q","2015-Q2",6.758881,
"COL","UNEMP","MEN","PC_LF","Q","2015-Q3",6.928952,
"COL","UNEMP","MEN","PC_LF","Q","2015-Q4",6.684525,
"COL","UNEMP","MEN","PC_LF","Q","2016-Q1",7.217307,
"COL","UNEMP","MEN","PC_LF","Q","2016-Q2",6.974055,
"COL","UNEMP","MEN","PC_LF","Q","2016-Q3",7.147165,
"COL","UNEMP","MEN","PC_LF","Q","2016-Q4",7.128779,
"COL","UNEMP","MEN","PC_LF","Q","2017-Q1",7.137004,
"COL","UNEMP","MEN","PC_LF","Q","2017-Q2",7.034108,
"COL","UNEMP","MEN","PC_LF","Q","2017-Q3",7.117014,
"COL","UNEMP","MEN","PC_LF","Q","2017-Q4",7.510045,
"COL","UNEMP","MEN","PC_LF","Q","2018-Q1",7.291918,
"COL","UNEMP","MEN","PC_LF","Q","2018-Q2",7.39201,
"COL","UNEMP","MEN","PC_LF","Q","2018-Q3",7.517156,
"COL","UNEMP","MEN","PC_LF","Q","2018-Q4",7.636943,
"COL","UNEMP","MEN","PC_LF","Q","2019-Q1",8.153646,
"COL","UNEMP","MEN","PC_LF","Q","2019-Q2",8.025537,
"COL","UNEMP","TOT","PC_LF","Q","2007-Q1",11.60451,
"COL","UNEMP","TOT","PC_LF","Q","2007-Q2",11.31104,
"COL","UNEMP","TOT","PC_LF","Q","2007-Q3",11.03125,
"COL","UNEMP","TOT","PC_LF","Q","2007-Q4",10.87886,
"COL","UNEMP","TOT","PC_LF","Q","2008-Q1",10.89931,
"COL","UNEMP","TOT","PC_LF","Q","2008-Q2",11.1218,
"COL","UNEMP","TOT","PC_LF","Q","2008-Q3",11.50433,
"COL","UNEMP","TOT","PC_LF","Q","2008-Q4",11.57231,
"COL","UNEMP","TOT","PC_LF","Q","2009-Q1",11.61032,
"COL","UNEMP","TOT","PC_LF","Q","2009-Q2",11.80987,
"COL","UNEMP","TOT","PC_LF","Q","2009-Q3",12.30209,
"COL","UNEMP","TOT","PC_LF","Q","2009-Q4",12.51793,
"COL","UNEMP","TOT","PC_LF","Q","2010-Q1",11.76945,
"COL","UNEMP","TOT","PC_LF","Q","2010-Q2",12.10898,
"COL","UNEMP","TOT","PC_LF","Q","2010-Q3",11.65319,
"COL","UNEMP","TOT","PC_LF","Q","2010-Q4",11.79378,
"COL","UNEMP","TOT","PC_LF","Q","2011-Q1",11.18929,
"COL","UNEMP","TOT","PC_LF","Q","2011-Q2",11.22329,
"COL","UNEMP","TOT","PC_LF","Q","2011-Q3",10.63106,
"COL","UNEMP","TOT","PC_LF","Q","2011-Q4",10.47578,
"COL","UNEMP","TOT","PC_LF","Q","2012-Q1",10.39386,
"COL","UNEMP","TOT","PC_LF","Q","2012-Q2",10.67516,
"COL","UNEMP","TOT","PC_LF","Q","2012-Q3",10.34812,
"COL","UNEMP","TOT","PC_LF","Q","2012-Q4",10.30603,
"COL","UNEMP","TOT","PC_LF","Q","2013-Q1",10.20425,
"COL","UNEMP","TOT","PC_LF","Q","2013-Q2",9.782867,
"COL","UNEMP","TOT","PC_LF","Q","2013-Q3",9.572683,
"COL","UNEMP","TOT","PC_LF","Q","2013-Q4",9.230895,
"COL","UNEMP","TOT","PC_LF","Q","2014-Q1",9.393621,
"COL","UNEMP","TOT","PC_LF","Q","2014-Q2",9.134775,
"COL","UNEMP","TOT","PC_LF","Q","2014-Q3",9.028616,
"COL","UNEMP","TOT","PC_LF","Q","2014-Q4",9.05615,
"COL","UNEMP","TOT","PC_LF","Q","2015-Q1",8.723722,
"COL","UNEMP","TOT","PC_LF","Q","2015-Q2",9.04111,
"COL","UNEMP","TOT","PC_LF","Q","2015-Q3",9.105243,
"COL","UNEMP","TOT","PC_LF","Q","2015-Q4",8.9359,
"COL","UNEMP","TOT","PC_LF","Q","2016-Q1",9.494115,
"COL","UNEMP","TOT","PC_LF","Q","2016-Q2",9.113873,
"COL","UNEMP","TOT","PC_LF","Q","2016-Q3",9.286052,
"COL","UNEMP","TOT","PC_LF","Q","2016-Q4",9.16891,
"COL","UNEMP","TOT","PC_LF","Q","2017-Q1",9.425967,
"COL","UNEMP","TOT","PC_LF","Q","2017-Q2",9.252419,
"COL","UNEMP","TOT","PC_LF","Q","2017-Q3",9.494791,
"COL","UNEMP","TOT","PC_LF","Q","2017-Q4",9.501351,
"COL","UNEMP","TOT","PC_LF","Q","2018-Q1",9.433808,
"COL","UNEMP","TOT","PC_LF","Q","2018-Q2",9.63926,
"COL","UNEMP","TOT","PC_LF","Q","2018-Q3",9.599468,
"COL","UNEMP","TOT","PC_LF","Q","2018-Q4",10.19011,
"COL","UNEMP","TOT","PC_LF","Q","2019-Q1",10.43988,
"COL","UNEMP","TOT","PC_LF","Q","2019-Q2",10.32675,
"COL","UNEMP","WOMEN","PC_LF","Q","2007-Q1",15.42287,
"COL","UNEMP","WOMEN","PC_LF","Q","2007-Q2",15.11479,
"COL","UNEMP","WOMEN","PC_LF","Q","2007-Q3",14.31133,
"COL","UNEMP","WOMEN","PC_LF","Q","2007-Q4",14.4157,
"COL","UNEMP","WOMEN","PC_LF","Q","2008-Q1",14.41773,
"COL","UNEMP","WOMEN","PC_LF","Q","2008-Q2",14.59927,
"COL","UNEMP","WOMEN","PC_LF","Q","2008-Q3",15.33406,
"COL","UNEMP","WOMEN","PC_LF","Q","2008-Q4",14.72936,
"COL","UNEMP","WOMEN","PC_LF","Q","2009-Q1",15.15927,
"COL","UNEMP","WOMEN","PC_LF","Q","2009-Q2",15.48834,
"COL","UNEMP","WOMEN","PC_LF","Q","2009-Q3",16.26861,
"COL","UNEMP","WOMEN","PC_LF","Q","2009-Q4",16.39255,
"COL","UNEMP","WOMEN","PC_LF","Q","2010-Q1",15.24367,
"COL","UNEMP","WOMEN","PC_LF","Q","2010-Q2",15.9212,
"COL","UNEMP","WOMEN","PC_LF","Q","2010-Q3",15.58918,
"COL","UNEMP","WOMEN","PC_LF","Q","2010-Q4",15.96033,
"COL","UNEMP","WOMEN","PC_LF","Q","2011-Q1",15.00843,
"COL","UNEMP","WOMEN","PC_LF","Q","2011-Q2",14.81239,
"COL","UNEMP","WOMEN","PC_LF","Q","2011-Q3",14.23956,
"COL","UNEMP","WOMEN","PC_LF","Q","2011-Q4",13.81321,
"COL","UNEMP","WOMEN","PC_LF","Q","2012-Q1",13.89188,
"COL","UNEMP","WOMEN","PC_LF","Q","2012-Q2",14.16686,
"COL","UNEMP","WOMEN","PC_LF","Q","2012-Q3",13.3869,
"COL","UNEMP","WOMEN","PC_LF","Q","2012-Q4",13.70231,
"COL","UNEMP","WOMEN","PC_LF","Q","2013-Q1",13.15862,
"COL","UNEMP","WOMEN","PC_LF","Q","2013-Q2",12.67987,
"COL","UNEMP","WOMEN","PC_LF","Q","2013-Q3",12.67582,
"COL","UNEMP","WOMEN","PC_LF","Q","2013-Q4",12.33544,
"COL","UNEMP","WOMEN","PC_LF","Q","2014-Q1",12.46246,
"COL","UNEMP","WOMEN","PC_LF","Q","2014-Q2",12.00439,
"COL","UNEMP","WOMEN","PC_LF","Q","2014-Q3",11.65025,
"COL","UNEMP","WOMEN","PC_LF","Q","2014-Q4",11.79751,
"COL","UNEMP","WOMEN","PC_LF","Q","2015-Q1",11.48606,
"COL","UNEMP","WOMEN","PC_LF","Q","2015-Q2",12.01945,
"COL","UNEMP","WOMEN","PC_LF","Q","2015-Q3",11.93161,
"COL","UNEMP","WOMEN","PC_LF","Q","2015-Q4",11.8809,
"COL","UNEMP","WOMEN","PC_LF","Q","2016-Q1",12.45228,
"COL","UNEMP","WOMEN","PC_LF","Q","2016-Q2",11.91048,
"COL","UNEMP","WOMEN","PC_LF","Q","2016-Q3",12.10381,
"COL","UNEMP","WOMEN","PC_LF","Q","2016-Q4",11.83326,
"COL","UNEMP","WOMEN","PC_LF","Q","2017-Q1",12.42179,
"COL","UNEMP","WOMEN","PC_LF","Q","2017-Q2",12.15519,
"COL","UNEMP","WOMEN","PC_LF","Q","2017-Q3",12.61692,
"COL","UNEMP","WOMEN","PC_LF","Q","2017-Q4",12.11217,
"COL","UNEMP","WOMEN","PC_LF","Q","2018-Q1",12.26897,
"COL","UNEMP","WOMEN","PC_LF","Q","2018-Q2",12.61907,
"COL","UNEMP","WOMEN","PC_LF","Q","2018-Q3",12.35983,
"COL","UNEMP","WOMEN","PC_LF","Q","2018-Q4",13.55699,
"COL","UNEMP","WOMEN","PC_LF","Q","2019-Q1",13.451,
"COL","UNEMP","WOMEN","PC_LF","Q","2019-Q2",13.41329,
"COL","UNEMP","MEN","PC_LF","M","2007-01",8.970597,
"COL","UNEMP","MEN","PC_LF","M","2007-02",9.209251,
"COL","UNEMP","MEN","PC_LF","M","2007-03",8.815075,
"COL","UNEMP","MEN","PC_LF","M","2007-04",8.065296,
"COL","UNEMP","MEN","PC_LF","M","2007-05",8.748145,
"COL","UNEMP","MEN","PC_LF","M","2007-06",9.41491,
"COL","UNEMP","MEN","PC_LF","M","2007-07",8.489071,
"COL","UNEMP","MEN","PC_LF","M","2007-08",8.862988,
"COL","UNEMP","MEN","PC_LF","M","2007-09",8.990469,
"COL","UNEMP","MEN","PC_LF","M","2007-10",8.785954,
"COL","UNEMP","MEN","PC_LF","M","2007-11",8.096959,
"COL","UNEMP","MEN","PC_LF","M","2007-12",8.429957,
"COL","UNEMP","MEN","PC_LF","M","2008-01",8.595249,
"COL","UNEMP","MEN","PC_LF","M","2008-02",8.099879,
"COL","UNEMP","MEN","PC_LF","M","2008-03",8.620103,
"COL","UNEMP","MEN","PC_LF","M","2008-04",8.552543,
"COL","UNEMP","MEN","PC_LF","M","2008-05",8.717967,
"COL","UNEMP","MEN","PC_LF","M","2008-06",8.902804,
"COL","UNEMP","MEN","PC_LF","M","2008-07",8.917734,
"COL","UNEMP","MEN","PC_LF","M","2008-08",9.027508,
"COL","UNEMP","MEN","PC_LF","M","2008-09",8.602187,
"COL","UNEMP","MEN","PC_LF","M","2008-10",9.198426,
"COL","UNEMP","MEN","PC_LF","M","2008-11",9.905762,
"COL","UNEMP","MEN","PC_LF","M","2008-12",9.303693,
"COL","UNEMP","MEN","PC_LF","M","2009-01",9.140325,
"COL","UNEMP","MEN","PC_LF","M","2009-02",8.745633,
"COL","UNEMP","MEN","PC_LF","M","2009-03",9.527135,
"COL","UNEMP","MEN","PC_LF","M","2009-04",9.54355,
"COL","UNEMP","MEN","PC_LF","M","2009-05",9.148725,
"COL","UNEMP","MEN","PC_LF","M","2009-06",8.8514,
"COL","UNEMP","MEN","PC_LF","M","2009-07",9.391768,
"COL","UNEMP","MEN","PC_LF","M","2009-08",8.95886,
"COL","UNEMP","MEN","PC_LF","M","2009-09",10.01911,
"COL","UNEMP","MEN","PC_LF","M","2009-10",9.83482,
"COL","UNEMP","MEN","PC_LF","M","2009-11",9.680282,
"COL","UNEMP","MEN","PC_LF","M","2009-12",9.532804,
"COL","UNEMP","MEN","PC_LF","M","2010-01",9.811035,
"COL","UNEMP","MEN","PC_LF","M","2010-02",9.138527,
"COL","UNEMP","MEN","PC_LF","M","2010-03",8.730985,
"COL","UNEMP","MEN","PC_LF","M","2010-04",9.548245,
"COL","UNEMP","MEN","PC_LF","M","2010-05",9.317434,
"COL","UNEMP","MEN","PC_LF","M","2010-06",9.078243,
"COL","UNEMP","MEN","PC_LF","M","2010-07",9.392014,
"COL","UNEMP","MEN","PC_LF","M","2010-08",8.566837,
"COL","UNEMP","MEN","PC_LF","M","2010-09",8.295934,
"COL","UNEMP","MEN","PC_LF","M","2010-10",8.425809,
"COL","UNEMP","MEN","PC_LF","M","2010-11",9.003835,
"COL","UNEMP","MEN","PC_LF","M","2010-12",8.709856,
"COL","UNEMP","MEN","PC_LF","M","2011-01",8.474369,
"COL","UNEMP","MEN","PC_LF","M","2011-02",8.6187,
"COL","UNEMP","MEN","PC_LF","M","2011-03",8.05808,
"COL","UNEMP","MEN","PC_LF","M","2011-04",8.175719,
"COL","UNEMP","MEN","PC_LF","M","2011-05",8.776365,
"COL","UNEMP","MEN","PC_LF","M","2011-06",8.844181,
"COL","UNEMP","MEN","PC_LF","M","2011-07",8.29828,
"COL","UNEMP","MEN","PC_LF","M","2011-08",8.103812,
"COL","UNEMP","MEN","PC_LF","M","2011-09",7.43607,
"COL","UNEMP","MEN","PC_LF","M","2011-10",7.818647,
"COL","UNEMP","MEN","PC_LF","M","2011-11",8.023031,
"COL","UNEMP","MEN","PC_LF","M","2011-12",8.053457,
"COL","UNEMP","MEN","PC_LF","M","2012-01",7.380991,
"COL","UNEMP","MEN","PC_LF","M","2012-02",7.990262,
"COL","UNEMP","MEN","PC_LF","M","2012-03",7.846516,
"COL","UNEMP","MEN","PC_LF","M","2012-04",8.434558,
"COL","UNEMP","MEN","PC_LF","M","2012-05",7.935719,
"COL","UNEMP","MEN","PC_LF","M","2012-06",7.652552,
"COL","UNEMP","MEN","PC_LF","M","2012-07",7.993364,
"COL","UNEMP","MEN","PC_LF","M","2012-08",7.754856,
"COL","UNEMP","MEN","PC_LF","M","2012-09",8.486388,
"COL","UNEMP","MEN","PC_LF","M","2012-10",7.655456,
"COL","UNEMP","MEN","PC_LF","M","2012-11",8.080894,
"COL","UNEMP","MEN","PC_LF","M","2012-12",7.51824,
"COL","UNEMP","MEN","PC_LF","M","2013-01",7.718715,
"COL","UNEMP","MEN","PC_LF","M","2013-02",8.210976,
"COL","UNEMP","MEN","PC_LF","M","2013-03",8.052174,
"COL","UNEMP","MEN","PC_LF","M","2013-04",7.734619,
"COL","UNEMP","MEN","PC_LF","M","2013-05",7.494285,
"COL","UNEMP","MEN","PC_LF","M","2013-06",7.515419,
"COL","UNEMP","MEN","PC_LF","M","2013-07",7.012653,
"COL","UNEMP","MEN","PC_LF","M","2013-08",7.282358,
"COL","UNEMP","MEN","PC_LF","M","2013-09",7.306463,
"COL","UNEMP","MEN","PC_LF","M","2013-10",6.904799,
"COL","UNEMP","MEN","PC_LF","M","2013-11",7.315722,
"COL","UNEMP","MEN","PC_LF","M","2013-12",6.410571,
"COL","UNEMP","MEN","PC_LF","M","2014-01",6.738991,
"COL","UNEMP","MEN","PC_LF","M","2014-02",7.098169,
"COL","UNEMP","MEN","PC_LF","M","2014-03",7.376326,
"COL","UNEMP","MEN","PC_LF","M","2014-04",6.848523,
"COL","UNEMP","MEN","PC_LF","M","2014-05",6.725851,
"COL","UNEMP","MEN","PC_LF","M","2014-06",7.323746,
"COL","UNEMP","MEN","PC_LF","M","2014-07",7.211363,
"COL","UNEMP","MEN","PC_LF","M","2014-08",7.165858,
"COL","UNEMP","MEN","PC_LF","M","2014-09",6.71345,
"COL","UNEMP","MEN","PC_LF","M","2014-10",6.948827,
